x,y,z,ctl,deaths
10,50,18,37,0
10,50,27,52,1
10,50,30,77,1
10,60,-3,43,1
10,60,9,120,1
10,60,24,111,1
10,70,12,3,0
20,-50,-15,67,0
20,-50,-12,45,1
20,-50,-9,23,1
20,-50,12,131,1
20,-40,-30,75,0
20,-40,-21,149,0
20,-40,-18,246,1
20,-40,-15,48,0
20,-40,-12,53,1
20,-40,-9,120,0
20,-40,-6,5,0
20,-40,0,182,2
20,-40,3,165,0
20,-40,6,85,0
20,-40,9,42,1
20,-40,12,288,3
20,-40,18,44,1
20,-40,21,127,0
20,-40,24,110,1
20,-40,36,24,0
20,-30,-30,156,0
20,-30,-27,176,2
20,-30,-24,83,1
20,-30,-21,42,0
20,-30,-18,35,2
20,-30,-15,144,1
20,-30,-12,346,5
20,-30,-3,48,1
20,-30,0,120,0
20,-30,3,45,1
20,-30,6,11,0
20,-30,9,109,1
20,-30,12,423,5
20,-30,15,16,1
20,-30,18,84,1
20,-30,21,165,1
20,-30,24,79,0
20,-30,30,48,0
20,-20,-36,320,5
20,-20,-33,95,1
20,-20,-30,231,2
20,-20,-27,45,3
20,-20,-24,140,0
20,-20,-21,465,2
20,-20,-18,202,1
20,-20,-15,301,3
20,-20,-12,196,3
20,-20,-9,147,2
20,-20,-6,210,2
20,-20,-3,411,4
20,-20,0,333,5
20,-20,3,180,2
20,-20,6,275,3
20,-20,9,252,2
20,-20,12,77,0
20,-20,15,103,3
20,-20,18,169,1
20,-20,21,293,3
20,-20,24,125,1
20,-20,27,143,0
20,-20,30,96,2
20,-20,33,61,1
20,-20,36,336,2
20,-10,-36,38,1
20,-10,-33,232,1
20,-10,-30,89,2
20,-10,-24,405,6
20,-10,-18,287,5
20,-10,-15,35,1
20,-10,-12,249,1
20,-10,-9,181,2
20,-10,-6,191,2
20,-10,-3,101,0
20,-10,0,170,1
20,-10,3,333,2
20,-10,6,367,3
20,-10,9,472,6
20,-10,12,372,4
20,-10,15,303,3
20,-10,18,247,2
20,-10,21,239,3
20,-10,24,284,2
20,-10,27,39,1
20,-10,30,291,3
20,-10,33,175,1
20,0,-36,439,4
20,0,-33,45,0
20,0,-30,99,2
20,0,-27,292,1
20,0,-24,138,1
20,0,-21,392,5
20,0,-18,492,4
20,0,-15,216,1
20,0,-12,252,1
20,0,-9,596,6
20,0,-6,657,7
20,0,-3,630,6
20,0,0,540,5
20,0,3,604,4
20,0,6,636,6
20,0,9,794,12
20,0,12,288,2
20,0,15,487,5
20,0,18,615,8
20,0,21,564,8
20,0,24,175,1
20,0,27,228,1
20,0,30,323,3
20,0,33,176,3
20,0,36,78,0
20,10,-36,19,1
20,10,-33,27,0
20,10,-30,203,1
20,10,-27,66,0
20,10,-24,79,1
20,10,-21,46,1
20,10,-18,160,3
20,10,-15,578,1
20,10,-12,370,0
20,10,-9,561,9
20,10,-6,795,5
20,10,-3,533,5
20,10,0,428,7
20,10,3,286,4
20,10,6,933,7
20,10,9,231,2
20,10,12,377,4
20,10,15,448,4
20,10,18,307,3
20,10,21,159,2
20,10,24,123,1
20,10,27,90,0
20,10,33,15,0
20,10,36,167,2
20,20,-36,92,2
20,20,-33,57,0
20,20,-30,41,0
20,20,-27,92,0
20,20,-24,58,0
20,20,-21,201,2
20,20,-18,129,1
20,20,-15,136,1
20,20,-12,307,3
20,20,-9,298,5
20,20,-6,759,7
20,20,-3,258,4
20,20,0,641,3
20,20,3,125,2
20,20,6,242,3
20,20,9,421,3
20,20,12,315,2
20,20,15,248,2
20,20,18,188,3
20,20,21,178,1
20,20,24,178,1
20,20,27,41,0
20,20,33,32,0
20,20,36,99,1
20,30,-36,120,1
20,30,-30,61,1
20,30,-27,153,2
20,30,-24,351,4
20,30,-21,50,2
20,30,-18,129,2
20,30,-15,301,1
20,30,-12,190,1
20,30,-9,58,1
20,30,-6,135,0
20,30,-3,337,5
20,30,0,181,1
20,30,3,279,3
20,30,6,397,5
20,30,9,168,1
20,30,12,428,2
20,30,15,13,0
20,30,18,158,2
20,30,21,151,1
20,30,24,126,1
20,30,27,162,3
20,30,30,152,3
20,30,33,80,2
20,40,-36,4,0
20,40,-30,69,0
20,40,-27,192,0
20,40,-21,58,1
20,40,-18,21,1
20,40,-15,105,2
20,40,-12,53,0
20,40,-3,92,0
20,40,0,111,1
20,40,3,165,1
20,40,6,197,2
20,40,9,344,4
20,40,12,57,0
20,40,15,42,1
20,40,21,117,2
20,40,30,7,0
20,50,-18,12,0
20,50,3,46,0
30,-50,-9,4,1
30,-50,-6,65,0
30,-50,-3,149,1
30,-50,15,56,0
30,-40,-33,82,1
30,-40,-30,258,2
30,-40,-24,67,1
30,-40,-21,296,2
30,-40,-18,49,1
30,-40,-9,57,0
30,-40,-3,56,0
30,-40,0,39,0
30,-40,3,298,2
30,-40,6,56,0
30,-40,9,111,1
30,-40,21,116,0
30,-40,24,118,1
30,-40,27,22,1
30,-30,-27,90,0
30,-30,-24,152,2
30,-30,-21,46,0
30,-30,-15,4,0
30,-30,-12,10,0
30,-30,-9,31,0
30,-30,-6,104,1
30,-30,-3,99,0
30,-30,0,338,3
30,-30,6,38,0
30,-30,12,9,0
30,-30,15,141,1
30,-30,18,195,3
30,-30,21,115,1
30,-30,24,73,0
30,-30,27,43,1
30,-20,-33,23,2
30,-20,-30,145,0
30,-20,-27,59,0
30,-20,-24,165,0
30,-20,-21,258,3
30,-20,-18,135,0
30,-20,-15,78,0
30,-20,-12,222,3
30,-20,-6,87,0
30,-20,-3,269,4
30,-20,0,199,2
30,-20,3,189,1
30,-20,6,136,0
30,-20,9,122,2
30,-20,12,207,2
30,-20,15,111,1
30,-20,18,243,1
30,-20,27,48,0
30,-10,-36,33,1
30,-10,-33,48,0
30,-10,-30,214,0
30,-10,-27,12,0
30,-10,-21,85,1
30,-10,-18,351,3
30,-10,-15,126,0
30,-10,-12,58,1
30,-10,-9,135,1
30,-10,-6,163,2
30,-10,-3,234,2
30,-10,0,215,0
30,-10,3,220,2
30,-10,6,141,0
30,-10,12,200,0
30,-10,15,3,0
30,-10,18,88,1
30,-10,21,31,0
30,-10,24,126,2
30,-10,27,46,0
30,-10,30,71,1
30,-10,33,226,2
30,-10,36,139,2
30,0,-30,19,0
30,0,-24,5,2
30,0,-21,170,1
30,0,-18,271,2
30,0,-15,210,5
30,0,-12,114,2
30,0,-9,205,1
30,0,-6,238,3
30,0,-3,337,2
30,0,0,273,3
30,0,3,681,4
30,0,6,223,2
30,0,9,230,3
30,0,12,257,2
30,0,15,49,0
30,0,18,246,1
30,0,21,33,1
30,0,24,18,0
30,0,27,153,2
30,0,30,61,1
30,0,33,34,0
30,0,36,84,1
30,10,-30,268,2
30,10,-27,153,2
30,10,-24,145,2
30,10,-21,164,2
30,10,-18,105,1
30,10,-15,125,0
30,10,-12,156,3
30,10,-9,139,1
30,10,-6,61,1
30,10,-3,16,0
30,10,0,20,1
30,10,3,197,2
30,10,6,249,2
30,10,9,178,2
30,10,12,150,3
30,10,15,116,2
30,10,18,89,0
30,10,21,71,0
30,10,27,302,3
30,10,30,60,0
30,10,36,152,1
30,20,-36,41,0
30,20,-33,136,2
30,20,-30,46,0
30,20,-27,84,1
30,20,-24,89,0
30,20,-18,222,0
30,20,-15,121,2
30,20,-12,26,1
30,20,-9,335,2
30,20,-6,168,3
30,20,-3,274,5
30,20,0,90,0
30,20,3,27,0
30,20,6,538,5
30,20,9,239,3
30,20,12,214,1
30,20,15,136,1
30,20,21,57,0
30,20,24,296,3
30,20,27,52,0
30,20,30,54,1
30,20,36,120,1
30,30,-36,30,0
30,30,-33,105,1
30,30,-27,15,0
30,30,-21,21,0
30,30,-18,15,0
30,30,-15,5,1
30,30,-12,115,1
30,30,-9,9,0
30,30,-6,24,0
30,30,-3,188,2
30,30,0,148,0
30,30,6,78,0
30,30,12,5,1
30,30,24,20,0
30,40,-36,79,1
30,40,-9,86,1
30,40,-6,95,0
30,40,-3,428,5
30,40,0,44,1
30,40,6,40,0
30,40,12,154,1
30,40,18,55,1
30,40,21,72,0
30,50,-6,12,0
30,50,0,86,2
30,50,9,100,1
30,50,12,23,1
40,-60,-12,17,0
40,-60,-9,9,0
40,-60,-6,116,0
40,-50,18,100,0
40,-40,-30,6,0
40,-40,-3,14,0
40,-40,3,3,0
40,-40,15,129,1
40,-40,21,97,0
40,-40,24,179,3
40,-40,27,95,1
40,-40,30,5,0
40,-40,33,152,1
40,-30,-30,29,0
40,-30,-27,89,1
40,-30,-24,235,3
40,-30,-15,96,0
40,-30,-12,59,1
40,-30,-6,115,1
40,-30,-3,186,0
40,-30,3,60,0
40,-30,6,4,1
40,-30,21,224,0
40,-30,24,6,0
40,-20,-24,29,0
40,-20,-21,75,1
40,-20,-18,24,0
40,-20,-15,82,0
40,-20,-12,39,1
40,-20,-9,69,0
40,-20,-3,90,0
40,-20,0,246,1
40,-20,3,211,2
40,-20,6,20,0
40,-20,15,247,2
40,-20,18,26,0
40,-20,21,21,0
40,-20,24,63,0
40,-20,27,132,0
40,-10,-36,43,0
40,-10,-33,83,0
40,-10,-30,48,0
40,-10,-21,88,0
40,-10,-18,11,0
40,-10,-12,29,0
40,-10,-9,330,1
40,-10,-3,71,0
40,-10,0,11,0
40,-10,3,75,1
40,-10,6,113,0
40,-10,9,95,1
40,-10,12,132,1
40,-10,15,88,1
40,-10,18,53,0
40,-10,21,38,0
40,-10,24,45,0
40,-10,27,246,2
40,-10,30,75,0
40,-10,33,52,1
40,-10,36,39,0
40,0,-33,114,0
40,0,-30,171,2
40,0,-24,44,1
40,0,-21,196,1
40,0,-18,319,3
40,0,-15,123,1
40,0,-12,674,6
40,0,-9,234,3
40,0,-6,93,1
40,0,-3,114,1
40,0,0,322,5
40,0,3,204,6
40,0,9,93,1
40,0,12,396,3
40,0,15,296,3
40,0,18,13,0
40,0,27,4,0
40,0,30,114,1
40,0,33,430,4
40,10,-30,65,0
40,10,-27,5,0
40,10,-21,110,0
40,10,-18,224,1
40,10,-15,52,1
40,10,-9,9,1
40,10,-6,553,3
40,10,-3,102,1
40,10,3,144,1
40,10,6,87,2
40,10,9,91,0
40,10,12,265,3
40,10,15,197,3
40,10,21,52,1
40,10,24,49,0
40,10,27,121,1
40,20,-30,50,0
40,20,-27,133,1
40,20,-21,151,1
40,20,-18,185,0
40,20,-15,221,1
40,20,-12,120,0
40,20,-9,43,0
40,20,-6,105,1
40,20,-3,70,1
40,20,0,113,1
40,20,3,230,2
40,20,9,45,1
40,20,15,116,1
40,20,24,210,0
40,20,27,11,0
40,20,30,32,2
40,20,33,154,1
40,20,36,59,1
40,30,-15,51,1
40,30,-9,31,1
40,30,-6,170,2
40,30,-3,145,1
40,30,0,108,0
40,30,6,28,0
40,30,12,63,0
40,30,15,131,2
40,30,18,101,1
40,40,-12,87,1
40,40,-9,143,2
40,40,-3,264,5
40,40,0,61,1
40,40,9,26,0
40,40,12,73,1
50,-30,-21,38,0
50,-30,-18,87,0
50,-30,6,43,1
50,-20,-15,29,1
50,-20,0,39,0
50,-20,24,22,0
50,-20,27,24,0
50,-10,-27,52,0
50,-10,-21,112,1
50,-10,-3,118,0
50,-10,0,27,1
50,-10,3,78,1
50,-10,6,106,1
50,-10,9,114,1
50,-10,12,208,3
50,-10,15,192,1
50,-10,18,167,2
50,-10,21,5,0
50,0,-24,78,0
50,0,-21,105,1
50,0,-18,33,0
50,0,-15,261,2
50,0,-12,31,1
50,0,-9,71,1
50,0,-3,24,0
50,0,0,47,1
50,0,9,118,1
50,0,15,121,1
50,0,18,292,2
50,10,-33,44,0
50,10,-18,14,0
50,10,-6,27,0
50,10,0,50,0
50,10,9,98,0
50,10,12,36,0
50,10,15,48,1
50,10,18,269,1
50,10,21,143,1
50,10,24,18,0
50,20,-18,80,0
50,20,3,14,1
50,20,15,73,2
50,30,-9,87,0
50,30,3,127,1
50,30,6,33,0
50,40,6,119,1
60,-40,-6,62,0
60,-40,-3,52,0
60,-30,-15,57,1
60,-30,-6,82,1
60,-10,-12,14,1
60,-10,3,381,3
60,-10,6,27,0
60,-10,9,7,0
60,0,-15,161,2
60,0,-12,243,2
60,0,-9,123,2
60,10,-30,78,1
60,10,15,88,0
60,10,18,41,0
60,20,-21,11,0
60,20,21,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
