x,y,z,ctl,deaths
0,30,-24,289,2
0,30,-21,250,2
0,30,-18,88,1
0,30,-15,188,2
0,30,-12,371,3
0,30,-9,336,4
0,30,-6,324,3
0,30,-3,360,3
0,30,0,766,9
0,30,3,296,3
0,30,6,508,6
0,30,9,426,5
0,30,12,492,5
0,30,15,175,3
0,30,18,274,4
0,30,21,370,2
0,30,24,505,5
0,30,27,107,2
0,30,30,30,1
0,30,36,154,0
0,40,-33,38,1
0,40,-30,64,0
0,40,-27,298,2
0,40,-24,575,7
0,40,-21,102,2
0,40,-18,21,0
0,40,-15,103,1
0,40,-12,165,3
0,40,-9,234,3
0,40,-6,265,2
0,40,-3,536,5
0,40,0,315,2
0,40,3,131,1
0,40,6,180,1
0,40,9,329,2
0,40,12,168,3
0,40,15,349,2
0,40,18,176,1
0,40,21,3,0
0,40,24,97,0
0,40,27,213,1
0,40,30,122,1
0,40,33,251,1
0,40,36,199,3
0,50,-33,22,0
0,50,-18,85,2
0,50,-15,210,3
0,50,-12,189,2
0,50,-9,185,2
0,50,-3,158,1
0,50,0,427,6
0,50,3,213,3
0,50,9,163,0
0,50,12,119,1
0,50,15,90,0
0,50,21,1,0
0,50,27,86,0
0,50,30,161,3
0,50,36,14,1
0,60,-15,87,0
0,60,-12,30,0
0,60,-6,42,1
0,60,-3,15,0
0,60,3,3,0
0,60,6,26,0
0,60,9,54,0
0,60,18,38,1
0,60,21,132,2
0,60,24,267,4
0,60,27,289,0
0,70,-3,33,0
0,70,0,120,0
0,80,0,85,0
10,-60,-6,14,0
10,-60,-3,16,1
10,-60,0,168,2
10,-60,24,2,0
10,-60,30,120,0
10,-60,33,132,0
10,-50,-24,2,1
10,-50,-6,32,1
10,-50,-3,53,1
10,-50,0,216,0
10,-50,3,107,1
10,-50,9,39,0
10,-50,21,11,1
10,-50,24,56,0
10,-50,36,42,0
10,-40,-27,205,1
10,-40,-24,152,1
10,-40,-21,118,1
10,-40,-18,83,2
10,-40,-12,89,0
10,-40,-9,23,0
10,-40,-6,381,3
10,-40,-3,561,6
10,-40,0,363,6
10,-40,3,36,1
10,-40,6,84,0
10,-40,9,227,2
10,-40,12,128,1
10,-40,15,568,4
10,-40,18,165,2
10,-40,21,160,2
10,-40,24,85,0
10,-40,27,19,0
10,-40,36,10,0
10,-30,-36,94,3
10,-30,-33,202,3
10,-30,-30,69,1
10,-30,-27,131,3
10,-30,-24,143,1
10,-30,-21,279,4
10,-30,-18,286,4
10,-30,-15,274,3
10,-30,-12,187,4
10,-30,-9,60,3
10,-30,-6,132,2
10,-30,-3,532,5
10,-30,0,232,3
10,-30,3,294,3
10,-30,6,18,1
10,-30,9,150,1
10,-30,12,70,1
10,-30,15,230,3
10,-30,18,24,1
10,-30,21,194,0
10,-30,24,309,1
10,-30,27,197,4
10,-30,30,182,0
10,-30,33,163,2
10,-30,36,107,2
10,-20,-36,407,3
10,-20,-33,49,1
10,-20,-30,43,1
10,-20,-27,273,2
10,-20,-24,236,2
10,-20,-21,562,4
10,-20,-18,349,5
10,-20,-15,338,4
10,-20,-12,134,0
10,-20,-9,415,3
10,-20,-6,250,3
10,-20,-3,365,3
10,-20,0,793,5
10,-20,3,684,7
10,-20,6,821,9
10,-20,9,632,4
10,-20,12,389,5
10,-20,15,111,0
10,-20,18,285,3
10,-20,21,322,1
10,-20,24,366,2
10,-20,27,325,1
10,-20,30,473,4
10,-20,33,124,2
10,-20,36,242,2
10,-10,-36,40,0
10,-10,-33,161,1
10,-10,-30,79,1
10,-10,-27,154,2
10,-10,-24,86,1
10,-10,-21,427,5
10,-10,-18,294,3
10,-10,-15,301,3
10,-10,-12,324,2
10,-10,-9,411,4
10,-10,-6,444,6
10,-10,-3,331,3
10,-10,0,81,0
10,-10,3,54,1
10,-10,6,611,8
10,-10,9,186,1
10,-10,12,339,1
10,-10,15,559,2
10,-10,18,484,6
10,-10,21,711,7
10,-10,24,494,5
10,-10,27,313,3
10,-10,30,387,3
10,-10,33,419,6
10,-10,36,223,1
10,0,-36,158,2
10,0,-33,75,2
10,0,-30,208,1
10,0,-27,623,6
10,0,-24,653,3
10,0,-21,512,3
10,0,-18,397,6
10,0,-15,398,6
10,0,-12,558,3
10,0,-9,298,6
10,0,-6,248,2
10,0,-3,587,6
10,0,0,397,5
10,0,3,684,7
10,0,6,269,4
10,0,9,512,4
10,0,12,953,8
10,0,15,140,1
10,0,18,559,8
10,0,21,384,3
10,0,24,172,2
10,0,27,318,5
10,0,30,334,1
10,0,33,557,4
10,0,36,317,6
10,10,-36,37,0
10,10,-33,197,2
10,10,-30,86,2
10,10,-27,129,2
10,10,-24,333,4
10,10,-21,212,2
10,10,-18,194,1
10,10,-15,314,6
10,10,-12,551,2
10,10,-9,191,2
10,10,-6,241,2
10,10,-3,242,1
10,10,0,183,1
10,10,3,359,5
10,10,6,339,5
10,10,9,627,9
10,10,12,468,6
10,10,15,364,4
10,10,18,331,4
10,10,21,879,6
10,10,24,415,6
10,10,27,85,3
10,10,30,168,2
10,10,33,79,0
10,10,36,214,3
10,20,-36,109,1
10,20,-33,121,0
10,20,-30,240,3
10,20,-27,326,2
10,20,-24,595,7
10,20,-21,491,3
10,20,-18,104,0
10,20,-15,194,1
10,20,-12,583,3
10,20,-9,518,6
10,20,-6,288,2
10,20,-3,525,5
10,20,0,181,1
10,20,3,667,9
10,20,6,582,7
10,20,9,458,4
10,20,12,670,4
10,20,15,518,5
10,20,18,340,4
10,20,21,255,2
10,20,24,386,4
10,20,27,227,1
10,20,30,499,3
10,20,36,171,1
10,30,-33,71,1
10,30,-30,94,1
10,30,-27,149,2
10,30,-24,46,0
10,30,-21,280,4
10,30,-18,41,0
10,30,-12,267,4
10,30,-9,217,2
10,30,-6,311,2
10,30,-3,184,3
10,30,0,127,2
10,30,3,62,1
10,30,6,486,5
10,30,9,421,3
10,30,12,195,1
10,30,15,111,2
10,30,18,245,3
10,30,21,44,2
10,30,24,266,3
10,30,27,203,3
10,30,30,79,0
10,30,33,320,5
10,30,36,261,2
10,40,-36,13,0
10,40,-33,197,1
10,40,-30,116,1
10,40,-27,36,0
10,40,-18,73,1
10,40,-15,67,1
10,40,-9,69,0
10,40,-3,102,1
10,40,0,460,8
10,40,3,268,3
10,40,6,149,0
10,40,9,168,0
10,40,12,100,0
10,40,15,130,0
10,40,18,104,1
10,40,21,98,1
10,40,24,157,1
10,40,30,182,3
10,50,-9,76,1
10,50,-6,186,2
10,50,0,21,0
10,50,3,42,0
10,50,6,243,1
10,50,12,126,1
10,50,15,45,0
10,50,18,177,2
10,50,21,15,0
10,60,-33,3,1
10,60,-18,22,1
10,60,-15,58,1
10,60,-12,61,1
10,60,-9,59,0
10,60,-6,191,2
10,60,3,120,0
10,60,15,47,0
10,70,0,143,1
20,-50,-6,4,0
20,-50,3,33,0
20,-50,6,10,0
20,-50,9,247,1
20,-50,12,29,0
20,-40,-21,207,3
20,-40,-18,135,1
20,-40,-15,51,1
20,-40,-12,18,0
20,-40,-9,223,1
20,-40,-6,236,3
20,-40,-3,247,2
20,-40,0,456,4
20,-40,3,245,0
20,-40,12,93,0
20,-40,15,15,0
20,-40,21,2,0
20,-40,24,120,0
20,-40,30,71,1
20,-30,-36,50,1
20,-30,-33,224,3
20,-30,-30,139,0
20,-30,-27,2,0
20,-30,-24,217,2
20,-30,-21,150,1
20,-30,-15,391,2
20,-30,-12,13,0
20,-30,-9,229,2
20,-30,-6,188,2
20,-30,-3,507,4
20,-30,0,88,2
20,-30,3,450,8
20,-30,6,213,2
20,-30,9,150,1
20,-30,12,384,3
20,-30,15,480,4
20,-30,18,15,0
20,-30,21,140,1
20,-30,24,199,2
20,-30,27,35,1
20,-30,30,34,0
20,-30,36,149,3
20,-20,-36,76,1
20,-20,-33,78,0
20,-20,-30,79,1
20,-20,-27,153,0
20,-20,-24,177,2
20,-20,-21,368,2
20,-20,-18,492,6
20,-20,-15,175,0
20,-20,-12,157,0
20,-20,-9,140,1
20,-20,-6,671,5
20,-20,-3,690,4
20,-20,0,444,4
20,-20,3,140,1
20,-20,6,227,2
20,-20,9,652,7
20,-20,12,577,5
20,-20,15,515,3
20,-20,18,310,3
20,-20,21,361,1
20,-20,24,219,1
20,-20,27,197,3
20,-20,30,227,4
20,-20,33,558,3
20,-20,36,97,0
20,-10,-36,26,1
20,-10,-33,284,2
20,-10,-30,216,2
20,-10,-27,170,2
20,-10,-24,247,2
20,-10,-21,110,0
20,-10,-18,567,1
20,-10,-15,263,4
20,-10,-12,490,7
20,-10,-9,928,8
20,-10,-6,578,5
20,-10,-3,541,8
20,-10,0,90,0
20,-10,3,587,6
20,-10,6,453,3
20,-10,9,484,6
20,-10,12,481,4
20,-10,15,745,8
20,-10,18,252,2
20,-10,21,300,5
20,-10,24,480,0
20,-10,27,338,6
20,-10,30,104,1
20,-10,33,54,1
20,-10,36,27,0
20,0,-36,264,1
20,0,-33,110,0
20,0,-30,263,2
20,0,-27,250,2
20,0,-24,273,5
20,0,-21,480,3
20,0,-18,408,5
20,0,-15,492,3
20,0,-12,450,7
20,0,-9,887,8
20,0,-6,357,2
20,0,-3,916,7
20,0,0,323,7
20,0,3,467,6
20,0,6,609,4
20,0,9,830,7
20,0,12,755,8
20,0,15,531,2
20,0,18,551,4
20,0,21,660,4
20,0,24,492,3
20,0,27,176,1
20,0,30,275,3
20,0,33,58,0
20,0,36,242,1
20,10,-36,72,2
20,10,-33,323,2
20,10,-30,250,2
20,10,-27,301,5
20,10,-24,193,0
20,10,-21,537,4
20,10,-18,236,1
20,10,-15,401,4
20,10,-12,231,3
20,10,-9,346,4
20,10,-6,241,4
20,10,-3,915,5
20,10,0,851,10
20,10,3,369,5
20,10,6,676,7
20,10,9,264,3
20,10,12,484,7
20,10,15,626,5
20,10,18,345,5
20,10,21,224,5
20,10,24,358,4
20,10,30,202,0
20,10,33,65,0
20,10,36,7,1
20,20,-36,301,2
20,20,-33,177,3
20,20,-30,82,2
20,20,-27,108,0
20,20,-24,185,4
20,20,-21,37,2
20,20,-18,117,1
20,20,-15,346,3
20,20,-12,318,2
20,20,-9,597,5
20,20,-6,334,4
20,20,-3,358,6
20,20,0,391,5
20,20,3,244,3
20,20,6,217,1
20,20,9,248,7
20,20,12,503,5
20,20,15,358,3
20,20,18,683,6
20,20,21,193,2
20,20,24,342,1
20,20,27,209,2
20,20,30,81,2
20,20,33,102,0
20,20,36,356,5
20,30,-36,24,1
20,30,-33,52,1
20,30,-27,161,3
20,30,-24,655,7
20,30,-21,302,2
20,30,-18,114,1
20,30,-15,259,2
20,30,-9,275,1
20,30,-6,451,4
20,30,-3,222,1
20,30,0,885,10
20,30,3,521,6
20,30,6,326,0
20,30,9,427,4
20,30,12,84,1
20,30,15,99,0
20,30,18,221,2
20,30,21,105,1
20,30,24,127,2
20,30,27,147,0
20,30,30,38,1
20,30,33,109,2
20,30,36,175,1
20,40,-33,5,0
20,40,-30,39,0
20,40,-27,163,0
20,40,-24,208,2
20,40,-21,314,1
20,40,-18,179,0
20,40,-15,90,2
20,40,-12,165,3
20,40,-9,118,0
20,40,-3,86,2
20,40,0,442,3
20,40,3,39,1
20,40,6,36,1
20,40,9,291,3
20,40,12,49,2
20,40,15,35,0
20,40,18,330,4
20,40,21,86,0
20,40,24,68,0
20,40,27,91,1
20,40,30,80,1
20,40,33,164,2
20,40,36,10,1
20,50,-30,114,2
20,50,-21,1,0
20,50,-18,16,1
20,50,-15,54,1
20,50,6,42,2
20,50,9,204,2
20,50,27,28,0
20,60,-21,59,0
20,60,-18,45,1
20,60,-15,79,0
20,60,-12,44,1
20,60,9,49,0
30,-60,15,16,0
30,-50,-12,68,1
30,-50,0,49,1
30,-50,9,9,0
30,-50,12,92,1
30,-40,-18,221,3
30,-40,-15,120,1
30,-40,-12,43,1
30,-40,-9,124,0
30,-40,0,98,0
30,-40,9,146,2
30,-40,12,149,3
30,-40,18,103,1
30,-40,24,9,0
30,-40,30,148,2
30,-30,-36,307,3
30,-30,-33,1,0
30,-30,-30,126,0
30,-30,-27,10,1
30,-30,-24,223,1
30,-30,-21,54,1
30,-30,-18,293,2
30,-30,-15,172,1
30,-30,-12,18,0
30,-30,-9,210,2
30,-30,-6,146,0
30,-30,-3,308,2
30,-30,0,70,1
30,-30,3,83,0
30,-30,6,164,2
30,-30,9,30,1
30,-30,15,7,0
30,-30,24,10,1
30,-20,-36,141,0
30,-20,-33,108,0
30,-20,-30,103,1
30,-20,-27,78,1
30,-20,-24,66,2
30,-20,-21,165,2
30,-20,-18,19,0
30,-20,-15,271,1
30,-20,-12,158,2
30,-20,-9,129,0
30,-20,-6,150,1
30,-20,-3,130,2
30,-20,0,206,3
30,-20,3,239,0
30,-20,6,332,4
30,-20,9,218,3
30,-20,12,21,0
30,-20,15,191,2
30,-20,18,247,3
30,-20,21,222,2
30,-20,24,359,0
30,-20,27,345,1
30,-20,30,248,3
30,-20,33,103,0
30,-20,36,166,1
30,-10,-36,2,0
30,-10,-30,222,1
30,-10,-27,170,1
30,-10,-24,56,1
30,-10,-21,78,0
30,-10,-18,153,0
30,-10,-15,219,4
30,-10,-12,155,2
30,-10,-9,317,5
30,-10,-6,77,1
30,-10,-3,269,2
30,-10,0,143,0
30,-10,3,279,2
30,-10,6,162,3
30,-10,9,322,7
30,-10,12,134,4
30,-10,15,341,3
30,-10,18,80,0
30,-10,21,190,2
30,-10,24,49,1
30,-10,27,54,0
30,-10,30,105,1
30,-10,33,48,1
30,0,-36,171,2
30,0,-33,76,1
30,0,-30,121,2
30,0,-27,364,3
30,0,-24,191,1
30,0,-21,120,0
30,0,-18,400,4
30,0,-15,229,3
30,0,-12,285,3
30,0,-9,182,2
30,0,-6,269,3
30,0,-3,195,4
30,0,0,435,5
30,0,3,390,4
30,0,6,201,3
30,0,9,383,4
30,0,12,480,3
30,0,15,452,6
30,0,18,123,0
30,0,21,196,0
30,0,24,363,3
30,0,27,208,2
30,0,30,169,1
30,0,33,101,2
30,0,36,77,0
30,10,-36,3,0
30,10,-33,166,2
30,10,-30,50,1
30,10,-27,273,4
30,10,-24,263,1
30,10,-21,163,2
30,10,-18,161,2
30,10,-15,260,4
30,10,-12,168,3
30,10,-9,180,1
30,10,-6,281,4
30,10,-3,89,2
30,10,0,646,6
30,10,3,341,4
30,10,6,118,2
30,10,9,305,2
30,10,12,101,0
30,10,15,239,2
30,10,18,327,2
30,10,21,407,2
30,10,27,105,0
30,10,30,47,1
30,10,33,27,0
30,10,36,116,1
30,20,-36,38,0
30,20,-33,218,2
30,20,-30,81,1
30,20,-27,65,1
30,20,-24,123,1
30,20,-21,65,0
30,20,-18,61,1
30,20,-15,332,3
30,20,-12,202,2
30,20,-9,269,4
30,20,-6,483,5
30,20,-3,253,5
30,20,0,305,3
30,20,3,207,3
30,20,6,93,1
30,20,9,179,4
30,20,12,73,1
30,20,15,231,1
30,20,18,163,0
30,20,21,120,0
30,20,24,20,1
30,20,27,24,0
30,20,30,283,5
30,20,33,90,1
30,30,-30,48,0
30,30,-27,18,1
30,30,-24,72,1
30,30,-21,44,2
30,30,-18,165,0
30,30,-15,123,1
30,30,-12,166,2
30,30,-9,89,4
30,30,-6,133,0
30,30,-3,73,0
30,30,0,5,1
30,30,3,87,1
30,30,6,269,1
30,30,9,118,0
30,30,12,67,0
30,30,15,274,2
30,30,18,64,1
30,30,21,174,0
30,30,24,45,0
30,30,27,82,0
30,40,-27,44,1
30,40,-24,123,2
30,40,-12,97,2
30,40,-6,308,5
30,40,-3,194,2
30,40,3,206,2
30,40,6,31,1
30,40,9,28,2
30,40,15,80,1
30,40,36,10,0
30,50,0,120,0
30,50,3,67,0
40,-60,-3,59,1
40,-50,-9,59,0
40,-40,-33,77,1
40,-40,-12,162,2
40,-40,-9,38,0
40,-40,6,27,0
40,-30,-33,114,1
40,-30,-30,298,3
40,-30,-24,66,2
40,-30,-21,327,2
40,-30,-18,54,0
40,-30,-15,187,0
40,-30,-12,215,1
40,-30,-6,18,0
40,-30,-3,28,1
40,-30,6,172,3
40,-30,9,34,1
40,-30,12,51,0
40,-30,15,111,1
40,-30,18,130,0
40,-30,21,121,0
40,-30,24,35,0
40,-20,-36,120,1
40,-20,-24,18,1
40,-20,-21,96,1
40,-20,-18,175,0
40,-20,-15,210,2
40,-20,-12,182,1
40,-20,-9,114,2
40,-20,-6,404,5
40,-20,-3,107,1
40,-20,0,176,1
40,-20,3,147,3
40,-20,6,409,3
40,-20,9,52,0
40,-20,12,120,0
40,-20,18,52,0
40,-20,21,177,0
40,-20,24,255,2
40,-20,27,232,2
40,-20,30,102,2
40,-20,33,9,0
40,-10,-36,195,2
40,-10,-33,15,0
40,-10,-27,154,0
40,-10,-24,122,0
40,-10,-21,480,5
40,-10,-18,120,1
40,-10,-15,127,1
40,-10,-12,274,0
40,-10,-9,244,2
40,-10,-6,158,1
40,-10,0,185,3
40,-10,3,138,1
40,-10,12,80,1
40,-10,15,359,3
40,-10,18,2,0
40,-10,24,142,1
40,-10,27,276,2
40,-10,30,36,0
40,-10,33,220,1
40,0,-27,118,1
40,0,-24,21,0
40,0,-21,102,2
40,0,-18,88,1
40,0,-15,297,2
40,0,-12,603,6
40,0,-9,284,4
40,0,-6,200,2
40,0,-3,222,3
40,0,0,151,0
40,0,3,322,2
40,0,6,217,3
40,0,9,208,1
40,0,12,250,5
40,0,15,349,2
40,0,18,194,2
40,0,21,268,4
40,0,24,185,1
40,0,30,162,2
40,0,33,27,0
40,10,-24,23,1
40,10,-21,253,0
40,10,-18,72,0
40,10,-15,299,3
40,10,-12,224,2
40,10,-9,297,4
40,10,-6,24,1
40,10,-3,351,1
40,10,0,102,0
40,10,3,100,1
40,10,6,106,1
40,10,9,452,4
40,10,12,404,4
40,10,15,139,3
40,10,18,9,0
40,10,24,73,1
40,10,27,72,1
40,10,30,89,2
40,10,33,493,4
40,10,36,210,2
40,20,-30,110,2
40,20,-24,302,3
40,20,-21,263,4
40,20,-18,125,2
40,20,-15,144,1
40,20,-12,57,0
40,20,-9,155,0
40,20,-6,106,1
40,20,-3,95,1
40,20,0,338,2
40,20,3,128,0
40,20,6,330,3
40,20,9,130,2
40,20,12,245,2
40,20,15,168,1
40,20,18,67,1
40,20,21,151,2
40,20,24,241,2
40,20,27,98,0
40,20,30,6,1
40,30,-30,5,0
40,30,-27,20,0
40,30,-21,16,0
40,30,-3,21,1
40,30,0,240,2
40,30,12,4,0
40,30,15,88,1
40,30,18,365,1
40,30,21,114,1
40,30,33,47,0
40,30,36,16,0
40,40,-24,143,1
40,40,-21,178,3
40,40,-18,25,1
40,40,-9,72,1
40,40,-6,172,0
40,40,-3,43,1
40,40,0,32,0
40,40,3,84,0
40,40,6,41,1
40,40,12,204,1
40,40,15,28,0
40,40,33,33,0
40,40,36,91,1
40,50,-9,64,0
40,50,-6,147,1
40,50,0,30,0
40,50,3,116,0
50,-30,-3,95,0
50,-30,0,74,2
50,-30,9,16,1
50,-30,12,112,0
50,-20,-21,63,1
50,-20,-9,54,1
50,-20,-6,40,0
50,-20,0,38,0
50,-20,9,95,1
50,-20,12,66,1
50,-20,30,12,1
50,-10,-21,120,0
50,-10,-18,209,1
50,-10,-15,37,1
50,-10,-12,31,1
50,-10,-9,129,2
50,-10,3,70,0
50,-10,6,25,1
50,-10,9,72,1
50,-10,27,287,4
50,-10,30,161,0
50,0,-30,61,1
50,0,-27,37,0
50,0,-18,33,0
50,0,-15,17,0
50,0,-6,96,2
50,0,-3,68,1
50,0,3,265,2
50,0,6,45,0
50,0,9,69,1
50,0,12,67,0
50,0,15,21,0
50,0,21,55,1
50,0,24,26,1
50,0,27,90,1
50,10,-21,23,1
50,10,-6,140,2
50,10,-3,285,0
50,10,3,170,1
50,10,12,25,0
50,10,27,15,0
50,10,30,118,0
50,20,-21,199,1
50,20,-18,15,0
50,20,-15,83,0
50,20,-9,45,1
50,20,-6,165,2
50,20,12,99,0
50,30,-18,3,0
50,30,-15,75,0
50,30,0,19,0
50,30,12,60,0
50,40,18,23,0
60,-40,12,30,0
60,-30,6,120,0
60,-20,-27,50,0
60,-20,9,121,0
60,-20,12,131,1
60,-10,9,55,1
60,-10,30,171,1
60,-10,33,37,1
60,0,-27,237,1
60,0,-21,23,0
60,0,-15,9,0
60,0,-6,194,2
60,0,-3,36,0
60,10,-6,23,0
60,10,0,3,0
60,20,-21,51,1
60,20,-18,81,1
60,50,-12,8,0
60,50,-9,32,0
70,0,-9,23,0
70,0,-6,69,0
70,0,-3,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
